1293028128	20260301	202603	2026	2026.1671	ISR	ISRAEL	ISR								IRN	IRAN	IRN								0	194	194	19	4	-10.0	2	1	2	-4.56511292647765	4	Bekaa Valley, Béa, Lebanon	LE	LE08	26329	33.8333	36	-798018	1	Bahrain	BA	BA		26	50.5	BA	4	Bekaa Valley, Béa, Lebanon	LE	LE08	26329	33.8333	36	-798018	20260308000000	http://harrisondaily.com/stories/the-latest-israel-hammers-beirut-and-tehran-as-iranian-president-apologizes-to-gulf-neighbors,365792
1293028129	20260308	202603	2026	2026.1863											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	0.57471264367817	0								4	Idoma, Bayelsa, Nigeria	NI	NI52	191398	4.63002	6.46052	-2010685	4	Idoma, Bayelsa, Nigeria	NI	NI52	191398	4.63002	6.46052	-2010685	20260308000000	https://punchng.com/what-my-son-told-me-day-he-was-killed-mother-of-nigerian-student-slain-in-safrica/
1293028130	20260308	202603	2026	2026.1863											AFR	AFRICA	AFR								0	042	042	04	1	1.9	10	1	10	0.57471264367817	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20260308000000	https://punchng.com/what-my-son-told-me-day-he-was-killed-mother-of-nigerian-student-slain-in-safrica/
1293028131	20260308	202603	2026	2026.1863											ARE	DUBAI	ARE								0	042	042	04	1	1.9	10	1	10	-4.23387096774194	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260308000000	https://mumbaimirror.indiatimes.com/others/sunday-read/stranded-under-fire/articleshow/129227486.html
1293028132	20260308	202603	2026	2026.1863											ARE	DUBAI	ARE								0	043	043	04	1	2.8	1	1	1	-4.23387096774194	0								4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20260308000000	https://mumbaimirror.indiatimes.com/others/sunday-read/stranded-under-fire/articleshow/129227486.html
1293028133	20260308	202603	2026	2026.1863											ARE	ABU DHABI	ARE								0	043	043	04	1	2.8	8	1	8	-4.23387096774194	0								4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	4	Abu Dhabi, Abu Z¸aby, United Arab Emirates	AE	AE01	28568	24.4667	54.3667	-782066	20260308000000	https://mumbaimirror.indiatimes.com/others/sunday-read/stranded-under-fire/articleshow/129227486.html
1293028134	20260308	202603	2026	2026.1863											ARE	DUBAI	ARE								0	043	043	04	1	2.8	4	1	4	-4.23387096774194	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260308000000	https://mumbaimirror.indiatimes.com/others/sunday-read/stranded-under-fire/articleshow/129227486.html
1293028135	20260308	202603	2026	2026.1863											ARE	DUBAI	ARE								0	191	191	19	4	-9.5	1	1	1	4.54545454545454	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260308000000	https://eturbonews.com/wyndham-debuts-super-8-brand-in-uae-alongside-wyndham-dubai-deira/
1293028136	20260308	202603	2026	2026.1863											ARE	DUBAI	ARE								0	191	191	19	4	-9.5	1	1	1	4.54545454545454	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Gold Souk, Dubayy, United Arab Emirates	AE	AE03	28575	25.2697	55.298	11427066	20260308000000	https://eturbonews.com/wyndham-debuts-super-8-brand-in-uae-alongside-wyndham-dubai-deira/
1293028137	20260308	202603	2026	2026.1863											AREGOV	DUBAI	ARE					GOV			0	120	120	12	3	-4.0	6	1	6	-8.83027522935777	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260308000000	https://slguardian.org/war-in-the-gulf-escalates-as-iran-strikes-u-s-bases-and-apology-sparks-fury-at-home/
1293028138	20260308	202603	2026	2026.1863											AREGOV	DUBAI	ARE					GOV			0	190	190	19	4	-10.0	6	1	6	-8.83027522935777	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260308000000	https://slguardian.org/war-in-the-gulf-escalates-as-iran-strikes-u-s-bases-and-apology-sparks-fury-at-home/
1293028139	20260308	202603	2026	2026.1863											AUS	AUSTRALIAN	AUS								0	020	020	02	1	3.0	40	3	40	-0.542787499958382	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260308000000	https://www.macleayargus.com.au/story/9192932/australia-weighs-up-military-aid-to-war-hit-middle-east/
1293028140	20260308	202603	2026	2026.1863											AUS	SYDNEY	AUS								1	040	040	04	1	1.0	36	2	20	0.191579494020935	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260308000000	https://www.macleayargus.com.au/story/9192925/why-ais-beginning-doesnt-mean-the-end-of-your-career/
1293028141	20260308	202603	2026	2026.1863											AUS	SYDNEY	AUS								0	042	042	04	1	1.9	10	1	10	-1.33079847908745	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260308000000	https://www.theguardian.com/australia-news/2026/mar/08/australia-may-offer-military-support-to-gulf-nations-facing-iran-strikes-but-wont-participate-in-ground-war-wong-says
1293028142	20260308	202603	2026	2026.1863											AUS	AUSTRALIAN	AUS								0	120	120	12	3	-4.0	40	3	40	-0.542787499958382	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20260308000000	https://www.macleayargus.com.au/story/9192932/australia-weighs-up-military-aid-to-war-hit-middle-east/
1293028143	20260308	202603	2026	2026.1863											BHR	BAHRAIN	BHR								0	043	043	04	1	2.8	1	1	1	-4.56511292647765	0								4	Jibchit, Nabatî, Lebanon	LE	LE07	18805	33.3642	35.4322	-805024	4	Jibchit, Nabatî, Lebanon	LE	LE07	18805	33.3642	35.4322	-805024	20260308000000	http://harrisondaily.com/stories/the-latest-israel-hammers-beirut-and-tehran-as-iranian-president-apologizes-to-gulf-neighbors,365792
1293028144	20260308	202603	2026	2026.1863											BHR	BAHRAIN	BHR								0	043	043	04	1	2.8	4	1	4	-4.56511292647765	0								1	Bahrain	BA	BA		26	50.5	BA	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20260308000000	http://harrisondaily.com/stories/the-latest-israel-hammers-beirut-and-tehran-as-iranian-president-apologizes-to-gulf-neighbors,365792
1293028145	20260308	202603	2026	2026.1863											BHS	BAHAMA	BHS								1	042	042	04	1	1.9	4	1	4	-1.25	0								1	Bahamas, The	BF	BF		24	-76	BF	1	Bahamas, The	BF	BF		24	-76	BF	20260308000000	https://eturbonews.com/2016-summer-travel-trends-revealed/
1293028146	20260308	202603	2026	2026.1863											BHS	BAHAMA	BHS								1	042	042	04	1	1.9	1	1	1	-1.25	0								1	Bahamas, The	BF	BF		24	-76	BF	1	Norway	NO	NO		62	10	NO	20260308000000	https://eturbonews.com/2016-summer-travel-trends-revealed/
1293028147	20260308	202603	2026	2026.1863											BUS	COMPANY						BUS			0	042	042	04	1	1.9	5	1	5	5.51724137931034	0								1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20260308000000	https://eturbonews.com/luxury-cruising-silversea-celebrates-silver-jubilee/
1293028148	20260308	202603	2026	2026.1863											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	10	2	10	1.52091254752851	0								3	Little Falls, Minnesota, United States	US	USMN		45.9764	-94.3625	646801	3	Little Falls, Minnesota, United States	US	USMN		45.9764	-94.3625	646801	20260308000000	https://kfilradio.com/ixp/65/p/local-business-struggles-minnesota/
1293028149	20260308	202603	2026	2026.1863											BUS	COMPANY						BUS			1	057	057	05	1	8.0	10	1	10	5.94900849858357	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20260308000000	https://www.dailyexcelsior.com/jk-bank-partners-nbfcs-to-expand-home-gold-loan-portfolio/
1293028150	20260308	202603	2026	2026.1863											BUS	AEROSPACE						BUS			0	130	130	13	3	-4.4	1	1	1	-5.72368421052632	0								4	Brital, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	18791	33.9342	36.1494	-801958	4	Brital, Mohafazat Baalbek-Hermel, Lebanon	LE	LE11	18791	33.9342	36.1494	-801958	20260308000000	https://www.longwarjournal.org/archives/2026/03/analysis-israel-strikes-over-500-targets-in-lebanon-issues-evac-orders-in-new-war-with-hezbollah-march-2-6-updates.php
1293028151	20260308	202603	2026	2026.1863											BUS	AEROSPACE						BUS			0	130	130	13	3	-4.4	4	1	4	-5.72368421052632	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260308000000	https://www.longwarjournal.org/archives/2026/03/analysis-israel-strikes-over-500-targets-in-lebanon-issues-evac-orders-in-new-war-with-hezbollah-march-2-6-updates.php
1293028152	20260308	202603	2026	2026.1863											CAN	CANADA	CAN								0	042	042	04	1	1.9	5	1	5	0.57471264367817	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260308000000	https://punchng.com/what-my-son-told-me-day-he-was-killed-mother-of-nigerian-student-slain-in-safrica/
1293028153	20260308	202603	2026	2026.1863											COP	DEPUTY						COP			0	043	043	04	1	2.8	3	1	3	2.86425902864259	0								4	Udhampur, Jammu and Kashmir, India	IN	IN12	72851	32.9333	75.1333	-2113665	4	Udhampur, Jammu and Kashmir, India	IN	IN12	72851	32.9333	75.1333	-2113665	20260308000000	https://www.dailyexcelsior.com/prime-objective-to-make-jk-vibrant-spiritual-heart-of-nation-lg/
1293028154	20260308	202603	2026	2026.1863											COP	DEPUTIES						COP			1	173	173	17	4	-5.0	6	1	6	-9.0909090909091	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260308000000	https://www.kptv.com/2026/03/07/man-arrested-following-deadly-shooting-washington-co-apartment/
1293028155	20260308	202603	2026	2026.1863											COP	DETECTIVE						COP			1	190	190	19	4	-10.0	10	1	10	-7.79220779220779	0								0								0								20260308000000	https://www.yahoo.com/news/articles/18-old-man-shot-killed-232552333.html
1293028156	20260308	202603	2026	2026.1863											COP	POLICE						COP			0	190	190	19	4	-10.0	6	1	6	-4.56511292647765	0								1	Jordan	JO	JO		31	36	JO	4	Bekaa Valley, Béa, Lebanon	LE	LE08	26329	33.8333	36	-798018	20260308000000	http://harrisondaily.com/stories/the-latest-israel-hammers-beirut-and-tehran-as-iranian-president-apologizes-to-gulf-neighbors,365792
1293028157	20260308	202603	2026	2026.1863											COP	DEPUTIES						COP			1	193	193	19	4	-10.0	6	1	6	-9.0909090909091	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260308000000	https://www.kptv.com/2026/03/07/man-arrested-following-deadly-shooting-washington-co-apartment/
1293028158	20260308	202603	2026	2026.1863											COPCOP	DEPUTY						COP	COP		1	046	046	04	1	7.0	6	1	6	-1.40515222482436	0								3	Forsyth County, North Carolina, United States	US	USNC		36.1335	-80.2331	1008552	3	Forsyth County, North Carolina, United States	US	USNC		36.1335	-80.2331	1008552	20260308000000	https://www.wltx.com/article/news/nation-world/tributes-pour-in-for-forsyth-county-deputy-killed-in-on-duty-crash/83-7d017ef2-fa3e-499e-a569-6046412b8229
1293028159	20260308	202603	2026	2026.1863											CVL	VOTER						CVL			1	020	020	02	1	3.0	10	1	10	-1.54142581888246	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20260308000000	https://nevadanewsandviews.com/tarkanian-ally-fires-back-but-hits-the-wrong-target/
1293028160	20260308	202603	2026	2026.1863											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	10	1	10	4.54545454545455	0								0								0								20260308000000	https://www.whsv.com/2026/03/07/harvest-church-god-clothes-closet-offers-free-clothing-twice-month/
1293028161	20260308	202603	2026	2026.1863											CVL	TRAVELER						CVL			1	036	036	03	1	4.0	10	1	10	4.54545454545454	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260308000000	https://eturbonews.com/wyndham-debuts-super-8-brand-in-uae-alongside-wyndham-dubai-deira/
1293028162	20260308	202603	2026	2026.1863											CVL	CITIZEN						CVL			0	043	043	04	1	2.8	1	1	1	2.86425902864259	0								4	Udhampur, Jammu and Kashmir, India	IN	IN12	72851	32.9333	75.1333	-2113665	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20260308000000	https://www.dailyexcelsior.com/prime-objective-to-make-jk-vibrant-spiritual-heart-of-nation-lg/
1293028163	20260308	202603	2026	2026.1863											CVL	CITIZEN						CVL			0	043	043	04	1	2.8	1	1	1	2.86425902864259	0								4	Udhampur, Jammu and Kashmir, India	IN	IN12	72851	32.9333	75.1333	-2113665	4	Udhampur, Jammu and Kashmir, India	IN	IN12	72851	32.9333	75.1333	-2113665	20260308000000	https://www.dailyexcelsior.com/prime-objective-to-make-jk-vibrant-spiritual-heart-of-nation-lg/
1293028164	20260308	202603	2026	2026.1863											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	10	1	10	3.95778364116095	0								0								0								20260308000000	https://www.carsonnow.org/03/07/2026/carson-city-sheriffs-office-aero-squadron-celebrates-60-years-of-service
1293028165	20260308	202603	2026	2026.1863											CVL	VOTER						CVL			0	051	051	05	1	3.4	10	1	10	-1.54142581888246	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20260308000000	https://nevadanewsandviews.com/tarkanian-ally-fires-back-but-hits-the-wrong-target/
1293028166	20260308	202603	2026	2026.1863											CVL	COMMUNITY						CVL			1	070	070	07	2	7.0	10	1	10	4.54545454545455	0								0								0								20260308000000	https://www.whsv.com/2026/03/07/harvest-church-god-clothes-closet-offers-free-clothing-twice-month/
1293028167	20260308	202603	2026	2026.1863											CYP	CYPRIOT	CYP								0	043	043	04	1	2.8	6	2	6	-2.87551676619201	0								1	Cyprus	CY	CY		35	33	CY	1	Cyprus	CY	CY		35	33	CY	20260308000000	https://www.theguardian.com/world/2026/mar/07/uk-faces-growing-calls-from-locals-to-remove-cyprus-military-bases
1293028168	20260308	202603	2026	2026.1863											DEU	BERLIN	DEU								1	042	042	04	1	1.9	10	1	10	3.59408033826639	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20260308000000	https://eturbonews.com/news-itb-berlin-2026-sold-out-full-messe-berlin-opening-ceremony-changes/
1293028169	20260308	202603	2026	2026.1863											ECU	GALAPAGOS	ECU								0	046	046	04	1	7.0	5	1	5	5.51724137931034	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20260308000000	https://eturbonews.com/luxury-cruising-silversea-celebrates-silver-jubilee/
1293028170	20260308	202603	2026	2026.1863											EDU	SCHOOL						EDU			0	012	012	01	1	-0.4	5	1	5	-2.21238938053098	0								4	Vile Parle, Maharashtra, India	IN	IN16	70183	19.1	72.8333	-2114449	4	Vile Parle, Maharashtra, India	IN	IN16	70183	19.1	72.8333	-2114449	20260308000000	https://mumbaimirror.indiatimes.com/mumbai/cover-story/bmc-to-shut-its-only-ib-school/articleshow/129228885.html
1293028171	20260308	202603	2026	2026.1863											EDU	STUDENT						EDU			1	036	036	03	1	4.0	4	1	4	-0.1980198019802	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20260308000000	https://wobm.com/ixp/385/p/ocean-gate-school-closure/
1293028172	20260308	202603	2026	2026.1863											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	4	1	4	4.78723404255319	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	West Middle School, California, United States	US	USCA		33.9389	-118.156	251360	20260308000000	https://www.yahoo.com/news/articles/d51-foundation-awards-over-10k-215646275.html
1293028173	20260308	202603	2026	2026.1863											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	2	1	2	4.78723404255319	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20260308000000	https://www.yahoo.com/news/articles/d51-foundation-awards-over-10k-215646275.html
1293028174	20260308	202603	2026	2026.1863											EDU	SCHOOL						EDU			0	057	057	05	1	8.0	5	1	5	-2.21238938053098	0								4	Vile Parle, Maharashtra, India	IN	IN16	70183	19.1	72.8333	-2114449	4	Vile Parle, Maharashtra, India	IN	IN16	70183	19.1	72.8333	-2114449	20260308000000	https://mumbaimirror.indiatimes.com/mumbai/cover-story/bmc-to-shut-its-only-ib-school/articleshow/129228885.html
1293028175	20260308	202603	2026	2026.1863											EGY	EGYPT	EGY								0	043	043	04	1	2.8	5	1	5	-2.9059829059829	0								1	Egypt	EG	EG		27	30	EG	1	Israel	IS	IS		31.5	34.75	IS	20260308000000	https://www.fox4news.com/news/north-texans-return-early-from-israel-pilgrimage-after-strikes-iran
1293028176	20260308	202603	2026	2026.1863											ELI	ACTOR						ELI			0	193	193	19	4	-10.0	6	1	6	0	0								1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20260308000000	https://www.slashfilm.com/2116791/jamie-lee-curtis-prediction-harry-potter-casting-daniel-radcliffe/
1293028177	20260308	202603	2026	2026.1863											ESP	SPANISH	ESP								0	020	020	02	1	3.0	1	1	1	-0.0544365813826899	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20260308000000	https://laist.com/news/education/california-colleges-spend-millions-on-faulty-ai-systems-the-chatbot-is-outdated
1293028178	20260308	202603	2026	2026.1863											ESP	SPANISH	ESP								0	020	020	02	1	3.0	4	1	4	-0.0544365813826899	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20260308000000	https://laist.com/news/education/california-colleges-spend-millions-on-faulty-ai-systems-the-chatbot-is-outdated
1293028179	20260308	202603	2026	2026.1863											ESP	SPANISH	ESP								0	020	020	02	1	3.0	1	1	1	-0.0544365813826899	0								1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20260308000000	https://laist.com/news/education/california-colleges-spend-millions-on-faulty-ai-systems-the-chatbot-is-outdated
1293028180	20260308	202603	2026	2026.1863											ESP	SPANISH	ESP								0	020	020	02	1	3.0	4	1	4	-0.0544365813826899	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20260308000000	https://laist.com/news/education/california-colleges-spend-millions-on-faulty-ai-systems-the-chatbot-is-outdated
1293028181	20260308	202603	2026	2026.1863											ESP	SPANISH	ESP								1	040	040	04	1	1.0	3	1	3	0	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260308000000	https://www.ibtimes.co.uk/melania-trump-language-skills-vatican-visit-1783880
1293028182	20260308	202603	2026	2026.1863											ESP	SPAIN	ESP								1	040	040	04	1	1.0	1	1	1	0	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20260308000000	https://www.ibtimes.co.uk/melania-trump-language-skills-vatican-visit-1783880
1293028183	20260308	202603	2026	2026.1863											ESP	SPAIN	ESP								0	043	043	04	1	2.8	3	1	3	0	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20260308000000	https://www.ibtimes.co.uk/melania-trump-language-skills-vatican-visit-1783880
1293028184	20260308	202603	2026	2026.1863											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	14	7	14	-3.62738615135558	0								4	Fairford, Gloucestershire, United Kingdom	UK	UKE6	40109	51.7	-1.78333	-2595872	4	Fairford, Gloucestershire, United Kingdom	UK	UKE6	40109	51.7	-1.78333	-2595872	20260308000000	https://www.edp24.co.uk/news/national/25917500.trump-accuses-starmer-trying-join-iran-war-after-already-won/
1293028185	20260308	202603	2026	2026.1863											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	12	6	12	-3.61083249749248	0								4	Fairford, Gloucestershire, United Kingdom	UK	UKE6	40109	51.7	-1.78333	-2595872	5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	20260308000000	https://www.edp24.co.uk/news/national/25917500.trump-accuses-starmer-trying-join-iran-war-after-already-won/
1293028186	20260308	202603	2026	2026.1863											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	28	7	28	-3.62738615135558	0								5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	4	Fairford, Gloucestershire, United Kingdom	UK	UKE6	40109	51.7	-1.78333	-2595872	20260308000000	https://www.edp24.co.uk/news/national/25917500.trump-accuses-starmer-trying-join-iran-war-after-already-won/
1293028187	20260308	202603	2026	2026.1863											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	6	1	6	-1.11524163568773	0								4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	4	Sussex, East Sussex, United Kingdom	UK	UKE2	40137	50.9167	-0.083333	-2609142	20260308000000	https://www.ibtimes.co.uk/meghan-markle-royal-return-financial-speculations-1783876
