1296376720	20260320	202603	2026	2026.2192	JUD	LAWYER						JUD													0	036	036	03	1	4.0	10	1	10	-4.06976744186047	4	Cape Flats, Western Cape, South Africa	SF	SF11	77317	-34.0333	18.6333	-1217202	0								4	Cape Flats, Western Cape, South Africa	SF	SF11	77317	-34.0333	18.6333	-1217202	20260327120000	https://themediaonline.co.za/2026/03/seven-days-on-social-media-the-dirtydozen/
1296376721	20260320	202603	2026	2026.2192	USA	UNITED STATES	USA								AUS	MURRAY	AUS								1	042	042	04	1	1.9	4	1	4	-2.76595744680852	3	Marshall County, Kentucky, United States	US	USKY	KY157	36.8667	-88.35	516922	3	Marshall County, Kentucky, United States	US	USKY		36.8667	-88.35	516922	3	Marshall County, Kentucky, United States	US	USKY		36.8667	-88.35	516922	20260327120000	https://www.murrayledger.com/news/local/csam-case-heads-to-circuit-court/article_cde5047d-134e-4524-a586-62b02692ff0a.html
1296376722	20260320	202603	2026	2026.2192	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			1	110	110	11	3	-2.0	2	1	2	0	3	Frederick County, Maryland, United States	US	USMD	MD021	39.4668	-77.3997	1711211	3	Frederick County, Maryland, United States	US	USMD		39.4668	-77.3997	1711211	3	Frederick County, Maryland, United States	US	USMD		39.4668	-77.3997	1711211	20260327120000	https://www.capitalgazette.com/2026/03/27/as-state-weighs-gas-powered-data-centers-some-call-for-clean-energy-requirements/
1296376723	20260320	202603	2026	2026.2192	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			1	110	110	11	3	-2.0	2	1	2	0	3	Frederick County, Maryland, United States	US	USMD	MD021	39.4668	-77.3997	1711211	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20260327120000	https://www.capitalgazette.com/2026/03/27/as-state-weighs-gas-powered-data-centers-some-call-for-clean-energy-requirements/
1296376724	20260326	202603	2026	2026.2356	MED	GAZETTE						MED													1	011	011	01	1	-0.1	5	1	5	0	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20260327120000	https://www.royalgazette.com/reinsurance/business/article/20260327/athene-second-biggest-borrower-from-federal-home-loan-bank-system/
1296376725	20260327	202603	2026	2026.2384											AFGINSTALGOVEDU	TALIBAN	AFG	TAL				INS	GOV	EDU	1	043	043	04	1	2.8	5	1	5	-4.78927203065134	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20260327120000	https://ianslive.in/afghanistan-new-academic-year-begins-amid-calls-for-reopening-schools-for-girls--20260327135033
1296376726	20260327	202603	2026	2026.2384											AFR	AFRICA	AFR								1	040	040	04	1	1.0	5	1	5	-2.57731958762887	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260327120000	https://allafrica.com/stories/202603270265.html
1296376727	20260327	202603	2026	2026.2384											BLR	BELARUSIAN	BLR								0	110	110	11	3	-2.0	2	1	2	-5.79470198675496	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20260327120000	https://www.euronews.com/2026/03/27/talk-to-lukashenka-or-face-putin-freed-belarus-activist-warns-eu
1296376728	20260327	202603	2026	2026.2384											BLRGOV	BELARUSIAN	BLR					GOV			0	110	110	11	3	-2.0	6	1	6	-5.79470198675496	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20260327120000	https://www.euronews.com/2026/03/27/talk-to-lukashenka-or-face-putin-freed-belarus-activist-warns-eu
1296376729	20260327	202603	2026	2026.2384											BLZ	BELIZE	BLZ								1	020	020	02	1	3.0	1	1	1	1.54838709677419	0								4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	20260327120000	https://7newsbelize.com/sstory.php?nid=77757
1296376730	20260327	202603	2026	2026.2384											BLZ	BELIZE	BLZ								1	020	020	02	1	3.0	1	1	1	1.4030612244898	0								4	Stake Bank, Belize, Belize	BH	BH01	5855	17.45	-88.1333	-1150496	4	Stake Bank, Belize, Belize	BH	BH01	5855	17.45	-88.1333	-1150496	20260327120000	https://www.7newsbelize.com/printstory.php?func=print&nid=77757
1296376731	20260327	202603	2026	2026.2384											BLZ	BELIZE	BLZ								1	040	040	04	1	1.0	10	1	10	1.54838709677419	0								4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	4	Belize City, Belize, Belize	BH	BH01	5855	17.4833	-88.1833	-1148788	20260327120000	https://7newsbelize.com/sstory.php?nid=77757
1296376732	20260327	202603	2026	2026.2384											BLZ	BELIZE	BLZ								1	040	040	04	1	1.0	10	1	10	1.4030612244898	0								4	Stake Bank, Belize, Belize	BH	BH01	5855	17.45	-88.1333	-1150496	4	Stake Bank, Belize, Belize	BH	BH01	5855	17.45	-88.1333	-1150496	20260327120000	https://www.7newsbelize.com/printstory.php?func=print&nid=77757
1296376733	20260327	202603	2026	2026.2384											BUS	EMPLOYER						BUS			1	036	036	03	1	4.0	10	1	10	-3.23275862068965	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260327120000	https://barbadosunderground.net/2026/03/27/being-old-sucks/
1296376734	20260327	202603	2026	2026.2384											BUS	CORPORATION						BUS			0	040	040	04	1	1.0	10	1	10	1.31741457389872	0								2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	2	New Mexico, United States	US	USNM		34.8375	-106.237	NM	20260327120000	https://www.manilatimes.net/2026/03/27/tmt-newswire/globenewswire/premier-american-uranium-announces-2026-new-mexico-work-program-targeting-optimization-of-cebolleta-preliminary-economic-assessment/2309236
1296376735	20260327	202603	2026	2026.2384											BUS	COMPANY						BUS			0	046	046	04	1	7.0	5	1	5	-0.10764262648009	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260327120000	https://www.investegate.co.uk/announcement/rns/videndum--vid/results-of-capital-raising-and-general-meeting-/9496110
1296376736	20260327	202603	2026	2026.2384											COP	PRISON						COP			1	192	192	19	4	-9.5	1	1	1	-5.83333333333333	0								1	Spain	SP	SP		40	-4	SP	1	France	FR	FR		46	2	FR	20260327120000	https://www.cei.int/ansa/172965
1296376737	20260327	202603	2026	2026.2384											COP	PRISON						COP			1	192	192	19	4	-9.5	1	1	1	-5.83333333333333	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20260327120000	https://www.cei.int/ansa/172965
1296376738	20260327	202603	2026	2026.2384											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	5	1	5	6.41711229946524	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20260327120000	https://www.murrayledger.com/news/local/recovery-community-center-opens-for-public-use/article_be59cd09-1225-46b3-b9fb-e7a0bf89215f.html
1296376739	20260327	202603	2026	2026.2384											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	10	1	10	0.63694267515923	0								4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	4	Kathmandu, Bagmati, Nepal	NP	NP01	22353	27.7167	85.3167	-1022136	20260327120000	https://www.newsx.com/world/balendra-shah-this-time-history-is-being-made-rapper-turned-politician-balen-sworn-in-as-nepal-47th-prime-minister-becomes-youngest-leader-in-the-nation-189432/
1296376740	20260327	202603	2026	2026.2384											CVL	COMMUNITY						CVL			1	046	046	04	1	7.0	6	1	6	5.88235294117647	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20260327120000	https://www.wosu.org/show/all-sides/2026-03-27/all-sides-weekend-arts-and-culture
1296376741	20260327	202603	2026	2026.2384											CVL	VOTER						CVL			0	071	071	07	2	7.4	5	1	5	-1.95227765726681	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260327120000	https://www.cnbc.com/2026/03/27/dhs-tsa-shutdown-congress.html
1296376742	20260327	202603	2026	2026.2384											CVL	CITIZEN						CVL			0	184	184	18	4	-8.0	2	1	2	-1.8018018018018	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20260327120000	https://english.news.cn/20260327/672eb2ec99c44633ba259f09af34b0cf/c.html
1296376743	20260327	202603	2026	2026.2384											CVL	CITIZEN						CVL			0	184	184	18	4	-8.0	6	1	6	-1.8018018018018	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260327120000	https://english.news.cn/20260327/672eb2ec99c44633ba259f09af34b0cf/c.html
1296376744	20260327	202603	2026	2026.2384											CVLHLH	COMMUNITY						CVL	HLH		1	043	043	04	1	2.8	10	1	10	-2.66666666666666	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20260327120000	https://chelseaupdate.com/chelsea-social-worker-emilee-fetters-speaks-to-chelsea-kiwanis-club/
1296376745	20260327	202603	2026	2026.2384											EDU	STUDENT						EDU			1	020	020	02	1	3.0	4	1	4	-3.60655737704918	0								3	Cherry Hill, New Jersey, United States	US	USNJ		39.9348	-75.0307	875388	3	Cherry Hill, New Jersey, United States	US	USNJ		39.9348	-75.0307	875388	20260327120000	https://www.yahoo.com/news/articles/cherry-hill-school-district-targets-112505764.html
1296376746	20260327	202603	2026	2026.2384											EDU	SCHOOL						EDU			1	046	046	04	1	7.0	10	1	10	-0.80645161290323	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20260327120000	https://www.breakingnews.ie/ireland/garda-lesson-on-cocos-law-to-be-given-in-secondary-schools-nationwide-1880087.html
1296376747	20260327	202603	2026	2026.2384											EDU	UNIVERSITY						EDU			0	046	046	04	1	7.0	6	1	6	-0.60606060606061	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20260327120000	https://www.foxnews.com/media/department-education-employees-working-every-day-put-themselves-out-job-why
1296376748	20260327	202603	2026	2026.2384											EDU	UNIVERSITY						EDU			0	046	046	04	1	7.0	4	1	4	-0.60606060606061	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20260327120000	https://www.foxnews.com/media/department-education-employees-working-every-day-put-themselves-out-job-why
1296376749	20260327	202603	2026	2026.2384											ESP	SPAIN	ESP								0	040	040	04	1	1.0	4	1	4	-6.85602350636633	0								4	Sant Pere De Ribes, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.2613	1.77208	-401385	4	Sant Pere De Ribes, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.2613	1.77208	-401385	20260327120000	https://www.moneycontrol.com/world/i-want-to-go-in-peace-paralysed-rape-survivor-dies-by-euthanasia-in-spain-after-legal-battle-with-father-article-13872681.html
1296376750	20260327	202603	2026	2026.2384											EUR	EUROPE	EUR								1	043	043	04	1	2.8	18	1	6	2.99539170506912	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20260327120000	https://www.etnow.com/news/2026/3/universal-pixels-reinforces-commitment-to-leyards-carbonlight-series-for-touring-productions
1296376751	20260327	202603	2026	2026.2384											FRA	FRANCE	FRA								0	042	042	04	1	1.9	2	1	2	-2.3037542662116	0								1	Iran	IR	IR		32	53	IR	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260327120000	https://www.bnnbloomberg.ca/business/international/2026/03/27/rubio-tries-to-sell-iran-war-to-skeptical-g7-diplomats-after-trump-insults-allies/
1296376752	20260327	202603	2026	2026.2384											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	2	1	2	-4.71698113207547	0								4	Holbeach, Lincolnshire, United Kingdom	UK	UKH7	40120	52.8	0.016667	-2598837	4	River Witham, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9333	0.05	-2611924	20260327120000	https://www.newarkadvertiser.co.uk/news/power-of-tv-as-petition-for-holly-s-law-gains-another-400-9459296/
1296376753	20260327	202603	2026	2026.2384											GBR	UNITED KINGDOM	GBR								1	051	051	05	1	3.4	2	1	2	-5.16304347826087	0								5	West Sussex, West Sussex, United Kingdom	UK	UKP6	40137	51	-0.416667	-2611411	5	West Sussex, West Sussex, United Kingdom	UK	UKP6	40137	51	-0.416667	-2611411	20260327120000	https://www.ibtimes.co.uk/west-sussex-woman-fraudulent-disability-claims-exposed-1788649
1296376754	20260327	202603	2026	2026.2384											GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	2	1	2	-4.4392523364486	0								4	River Thames, United Kingdom (general), United Kingdom	UK	UK00	40108	51.5	0.466667	-2609593	4	River Thames, United Kingdom (general), United Kingdom	UK	UK00	40108	51.5	0.466667	-2609593	20260327120000	https://www.dailystar.co.uk/news/latest-news/man-ventures-rolf-harris-decaying-36927187
1296376755	20260327	202603	2026	2026.2384											GBR	UNITED KINGDOM	GBR								1	180	180	18	4	-9.0	2	1	2	-4.4392523364486	0								4	River Thames, United Kingdom (general), United Kingdom	UK	UK00	40108	51.5	0.466667	-2609593	4	River Thames, United Kingdom (general), United Kingdom	UK	UK00	40108	51.5	0.466667	-2609593	20260327120000	https://www.dailystar.co.uk/news/latest-news/man-ventures-rolf-harris-decaying-36927187
1296376756	20260327	202603	2026	2026.2384											GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	3	1	3	-0.56285178236398	0								4	Rideau Canal, Quebec, Canada	CA	CA10	12755	45.4333	-75.7	-572256	4	Rideau Canal, Quebec, Canada	CA	CA10	12755	45.4333	-75.7	-572256	20260327120000	https://www.trentonian.ca:443/news/local-news/petitions-call-on-federal-government-to-fix-lasalle-causeway-in-kingston
1296376757	20260327	202603	2026	2026.2384											GOV	GOVERNMENT						GOV			1	0312	031	03	1	5.2	10	1	10	-2.67857142857143	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20260327120000	https://www.dailymail.co.uk/money/saving/article-15684203/What-caused-NS-476m-missing-savings-debacle-receive-compensation.html
1296376758	20260327	202603	2026	2026.2384											GOV	MINIST						GOV			0	040	040	04	1	1.0	3	1	3	-4.71698113207547	0								4	River Witham, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9333	0.05	-2611924	4	River Witham, Lincolnshire, United Kingdom	UK	UKH7	40120	52.9333	0.05	-2611924	20260327120000	https://www.newarkadvertiser.co.uk/news/power-of-tv-as-petition-for-holly-s-law-gains-another-400-9459296/
1296376759	20260327	202603	2026	2026.2384											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	12	1	12	-4.0686274509804	0								4	Ashdod, HaDarom, Israel	IS	IS01	18315	31.7444	34.6809	-779676	4	Ashdod, HaDarom, Israel	IS	IS01	18315	31.7444	34.6809	-779676	20260327120000	https://www.bankingnews.gr/diethni/articles/864933/trump-trapped-in-iran-deadlock-70-000-troops-face-annihilation-shock-strike-on-israeli-frigates-in-mediterranean
1296376760	20260327	202603	2026	2026.2384											GOV	GOVERNOR						GOV			0	043	043	04	1	2.8	2	1	2	-6.34517766497462	0								3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20260327120000	https://www.kfvs12.com/2026/03/27/bill-lower-minimum-concealed-carry-age-draws-debate-youth-violence-continues/
1296376761	20260327	202603	2026	2026.2384											GOV	GOVERNOR						GOV			0	043	043	04	1	2.8	8	1	8	-6.34517766497462	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20260327120000	https://www.kfvs12.com/2026/03/27/bill-lower-minimum-concealed-carry-age-draws-debate-youth-violence-continues/
1296376762	20260327	202603	2026	2026.2384											GOV	EMBASSY						GOV			0	130	130	13	3	-4.4	6	1	6	-2.38500851788757	0								4	Medellin, Antioquia, Colombia	CO	CO02	13408	6.29139	-75.5361	-592318	4	Medellin, Antioquia, Colombia	CO	CO02	13408	6.29139	-75.5361	-592318	20260327120000	https://nypost.com/2026/03/27/us-news/american-airlines-flight-attendants-partner-speaks-on-colombia-disappearance/
1296376763	20260327	202603	2026	2026.2384											GRC	GREECE	GRC								1	040	040	04	1	1.0	4	1	4	4.53125	0								4	Athen, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	4	Athen, AttikíR, Greece	GR	GR35	16716	37.9833	23.7333	-814876	20260327120000	https://www.redandblack.com/opinion/opinion-the-athens-music-scene-will-continue-to-thrive-in-the-face-of-change/article_62d7b103-387d-41c6-b24c-38ead6e94d5a.html
1296376764	20260327	202603	2026	2026.2384											IGOWSTNAT	NATO	WST	NAT				IGO			0	110	110	11	3	-2.0	1	1	1	-2.3037542662116	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20260327120000	https://www.bnnbloomberg.ca/business/international/2026/03/27/rubio-tries-to-sell-iran-war-to-skeptical-g7-diplomats-after-trump-insults-allies/
1296376765	20260327	202603	2026	2026.2384											IND	HINDUSTAN	IND								0	112	112	11	3	-2.0	6	1	6	-7.52895752895753	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260327120000	https://www.hindustantimes.com/world-news/canada-police-believe-pro-khalistan-extremism-may-be-factor-behind-nancy-grewal-murder-101774601365734.html
1296376766	20260327	202603	2026	2026.2384											INDMED	DELHI	IND					MED			1	043	043	04	1	2.8	4	1	4	-0.556586270871988	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260327120000	https://www.newsx.com/education/dsssb-result-2026-out-for-pgt-tgt-and-other-posts-at-dsssbdelhigovin-download-merit-list-link-here-189474/
1296376767	20260327	202603	2026	2026.2384											IRL	IRISH	IRL								1	036	036	03	1	4.0	8	2	8	3.91219092256923	0								4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	4	Wexford, Wexford, Ireland	EI	EI30	18308	52.3342	-6.4575	-1506176	20260327120000	https://www.roscommonherald.ie/rachel-galvo-announces-may-show-in-dublins-ambassador-theatre_arid-92580.html
1296376768	20260327	202603	2026	2026.2384											IRL	IRELAND	IRL								1	060	060	06	2	6.0	3	1	3	2.03527815468114	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20260327120000	https://www.etnow.com/news/2026/3/robe-ifortes-amble-for-four-amazing-arena-shows
1296376769	20260327	202603	2026	2026.2384											IRN	IRAN	IRN								0	050	050	05	1	3.5	2	1	2	-3.5426731078905	0								4	Shahed, Fars, Iran	IR	IR07	25307	28.5934	52.2295	-3083999	4	Shahed, Fars, Iran	IR	IR07	25307	28.5934	52.2295	-3083999	20260327120000	https://www.salon.com/2026/03/27/trumps-iran-war-has-no-clear-endgame/
1296376770	20260327	202603	2026	2026.2384											IRN	IRAN	IRN								0	050	050	05	1	3.5	1	1	1	-3.5426731078905	0								4	Shahed, Fars, Iran	IR	IR07	25307	28.5934	52.2295	-3083999	1	Russia	RS	RS		60	100	RS	20260327120000	https://www.salon.com/2026/03/27/trumps-iran-war-has-no-clear-endgame/
1296376771	20260327	202603	2026	2026.2384											ISRGOV	ISRAEL	ISR					GOV			1	043	043	04	1	2.8	4	1	4	-4.0686274509804	0								4	Ashdod, HaDarom, Israel	IS	IS01	18315	31.7444	34.6809	-779676	4	Ashdod, HaDarom, Israel	IS	IS01	18315	31.7444	34.6809	-779676	20260327120000	https://www.bankingnews.gr/diethni/articles/864933/trump-trapped-in-iran-deadlock-70-000-troops-face-annihilation-shock-strike-on-israeli-frigates-in-mediterranean
1296376772	20260327	202603	2026	2026.2384											ISRGOV	ISRAEL	ISR					GOV			1	112	112	11	3	-2.0	2	1	2	-3.75469336670838	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260327120000	https://www.dailystar.co.uk/news/us-news/donald-trump-loses-mind-amid-36932168
1296376773	20260327	202603	2026	2026.2384											ITA	ITALIAN	ITA								1	046	046	04	1	7.0	2	1	2	-0.66225165562914	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20260327120000	https://www.wantedinrome.com/news/why-youll-never-sound-roman-no-matter-how-good-your-italian-is.html
1296376774	20260327	202603	2026	2026.2384											JUD	PROSECUTOR						JUD			0	100	100	10	3	-5.0	4	1	4	-9.98168498168499	0								4	Derrybeg, Donegal, Ireland	EI	EI06	18287	55.0833	-8.28944	-1502311	4	Derrybeg, Donegal, Ireland	EI	EI06	18287	55.0833	-8.28944	-1502311	20260327120000	https://www.breakingnews.ie/ireland/just-and-humane-society-seeks-not-to-punish-those-who-are-unwell-defence-reminds-murder-trial-jury-1880032.html
1296376775	20260327	202603	2026	2026.2384											JUD	PROSECUTOR						JUD			0	100	100	10	3	-5.0	6	1	6	-9.98168498168499	0								4	Gweedore, Donegal, Ireland	EI	EI06	18287	55.0503	-8.23194	-1503303	4	Gweedore, Donegal, Ireland	EI	EI06	18287	55.0503	-8.23194	-1503303	20260327120000	https://www.breakingnews.ie/ireland/just-and-humane-society-seeks-not-to-punish-those-who-are-unwell-defence-reminds-murder-trial-jury-1880032.html
1296376776	20260327	202603	2026	2026.2384											JUD	ADVOCATE						JUD			0	190	190	19	4	-10.0	5	1	5	-6.85602350636633	0								4	Sant Pere De Ribes, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.2613	1.77208	-401385	4	Sant Pere De Ribes, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.2613	1.77208	-401385	20260327120000	https://www.moneycontrol.com/world/i-want-to-go-in-peace-paralysed-rape-survivor-dies-by-euthanasia-in-spain-after-legal-battle-with-father-article-13872681.html
1296376777	20260327	202603	2026	2026.2384											KEN	KENYA	KEN								0	052	052	05	1	3.5	1	1	1	-1.78041543026706	0								4	Embakasi, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.9167	-2244234	4	Embakasi, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.9167	-2244234	20260327120000	https://www.standardmedia.co.ke/politics/article/2001544010/orengo-babu-owino-stir-crowd-invoke-babas-legacy
