1294575371	20250317	202503	2025	2025.2110	UAF	TERRORIST						UAF			MOS	ISLAMIC				MOS					0	020	020	02	1	3.0	8	1	8	-4.56730769230769	4	Heaton Park, Manchester, United Kingdom	UK	UKI2	40118	53.5333	-2.26667	-2598411	4	Heaton Park, Manchester, United Kingdom	UK	UKI2	40118	53.5333	-2.26667	-2598411	4	Heaton Park, Manchester, United Kingdom	UK	UKI2	40118	53.5333	-2.26667	-2598411	20260317000000	https://www.thejc.com/news/politics/badenoch-starmers-iran-stance-is-appeasement-of-sectarian-vote-nrned82h
1294575372	20250317	202503	2025	2025.2110	USA	ROCHESTER	USA																		1	015	015	01	1	0.0	4	2	4	-12.1155743628228	3	Olmsted County, Minnesota, United States	US	USMN	MN109	44.0005	-92.4502	659500	0								3	Olmsted County, Minnesota, United States	US	USMN		44.0005	-92.4502	659500	20260317000000	https://kfilradio.com/ixp/669/p/rochester-drive-by-shooting-guilty-plea/
1294575373	20250317	202503	2025	2025.2110	USA	ROCHESTER	USA																		1	015	015	01	1	0.0	4	2	4	-12.1155743628228	3	Olmsted County, Minnesota, United States	US	USMN	MN109	44.0005	-92.4502	659500	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20260317000000	https://kfilradio.com/ixp/669/p/rochester-drive-by-shooting-guilty-plea/
1294575374	20250317	202503	2025	2025.2110	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	2	1	2	1.47058823529412	3	Kennedy Center, Ohio, United States	US	USOH	OH133	41.3112	-81.1429	1954293	0								3	Kennedy Center, Ohio, United States	US	USOH		41.3112	-81.1429	1954293	20260317000000	https://wach.com/news/nation-world/kennedy-center-closure-matt-floca-ceo-richard-grenell-donald-trump-kennedy-center-washington-dc-arts-performing-arts-venue-kennedy-center-repairs-arts-leadership-change
1294575375	20250317	202503	2025	2025.2110	USA	UNITED STATES	USA																		0	043	043	04	1	2.8	2	1	2	1.47058823529412	3	Kennedy Center, Ohio, United States	US	USOH	OH133	41.3112	-81.1429	1954293	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260317000000	https://wach.com/news/nation-world/kennedy-center-closure-matt-floca-ceo-richard-grenell-donald-trump-kennedy-center-washington-dc-arts-performing-arts-venue-kennedy-center-repairs-arts-leadership-change
1294575376	20260215	202602	2026	2026.1233											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	10	1	10	1.41592920353982	0								4	Coogee, Western Australia, Australia	AS	AS08	5458	-32.1167	115.767	-1566850	4	Coogee, Western Australia, Australia	AS	AS08	5458	-32.1167	115.767	-1566850	20260317000000	https://www.express.co.uk/news/royal/2182950/meghan-harry-hit-new-blow-australia-tour
1294575377	20260215	202602	2026	2026.1233											SWE	SWEDEN	SWE								0	0841	084	08	2	7.0	4	1	4	4.19397116644823	0								1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20260317000000	https://www.sheknows.com/living/articles/1234980103/djerf-avenue-robe-restock-2026/
1294575378	20260215	202602	2026	2026.1233	AFG	AFGHANISTAN	AFG								PAK	PAKISTANI	PAK								1	190	190	19	4	-10.0	1	1	1	-6.07287449392712	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20260317000000	https://www.yahoo.com/news/articles/pakistan-strikes-hit-drug-rehabilitation-194756787.html
1294575379	20260215	202602	2026	2026.1233	AFG	AFGHANISTAN	AFG								PAK	PAKISTANI	PAK								1	190	190	19	4	-10.0	7	1	7	-6.07287449392712	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20260317000000	https://www.yahoo.com/news/articles/pakistan-strikes-hit-drug-rehabilitation-194756787.html
1294575380	20260215	202602	2026	2026.1233	AUS	AUSTRALIA	AUS																		0	043	043	04	1	2.8	10	1	10	1.41592920353982	4	Coogee, Western Australia, Australia	AS	AS08	5458	-32.1167	115.767	-1566850	0								4	Coogee, Western Australia, Australia	AS	AS08	5458	-32.1167	115.767	-1566850	20260317000000	https://www.express.co.uk/news/royal/2182950/meghan-harry-hit-new-blow-australia-tour
1294575381	20260215	202602	2026	2026.1233	GOV	PRESIDENT						GOV			USAGOV	NEW YORK CITY	USA					GOV			0	040	040	04	1	1.0	9	2	9	-3.65853658536586	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260317000000	https://www.wdbo.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294575382	20260215	202602	2026	2026.1233	PAK	PAKISTANI	PAK								AFG	AFGHANISTAN	AFG								1	190	190	19	4	-10.0	4	1	4	-6.07287449392712	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20260317000000	https://www.yahoo.com/news/articles/pakistan-strikes-hit-drug-rehabilitation-194756787.html
1294575383	20260215	202602	2026	2026.1233	PAK	PAKISTANI	PAK								AFG	AFGHANISTAN	AFG								1	190	190	19	4	-10.0	4	1	4	-6.07287449392712	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20260317000000	https://www.yahoo.com/news/articles/pakistan-strikes-hit-drug-rehabilitation-194756787.html
1294575384	20260215	202602	2026	2026.1233	PAK	PAKISTANI	PAK								UAF	MILITANT						UAF			1	190	190	19	4	-10.0	1	1	1	-6.07287449392712	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20260317000000	https://www.yahoo.com/news/articles/pakistan-strikes-hit-drug-rehabilitation-194756787.html
1294575385	20260215	202602	2026	2026.1233	PAK	PAKISTANI	PAK								UAF	MILITANT						UAF			1	190	190	19	4	-10.0	1	1	1	-6.07287449392712	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20260317000000	https://www.yahoo.com/news/articles/pakistan-strikes-hit-drug-rehabilitation-194756787.html
1294575386	20260215	202602	2026	2026.1233	UAF	MILITANT						UAF			PAK	PAKISTANI	PAK								1	190	190	19	4	-10.0	1	1	1	-6.07287449392712	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20260317000000	https://www.yahoo.com/news/articles/pakistan-strikes-hit-drug-rehabilitation-194756787.html
1294575387	20260215	202602	2026	2026.1233	UAF	MILITANT						UAF			PAK	PAKISTANI	PAK								1	190	190	19	4	-10.0	1	1	1	-6.07287449392712	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20260317000000	https://www.yahoo.com/news/articles/pakistan-strikes-hit-drug-rehabilitation-194756787.html
1294575388	20260215	202602	2026	2026.1233	USA	NEW YORK	USA								GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	4	2	4	-3.47560975609756	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260317000000	https://www.pasadenastarnews.com/2026/03/16/campus-protests-immigration-arrest-leqaa-kordia/
1294575389	20260215	202602	2026	2026.1233	USA	NEW YORK	USA								GOV	PRESIDENT						GOV			0	084	084	08	2	7.0	4	2	4	-3.47560975609756	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260317000000	https://www.pasadenastarnews.com/2026/03/16/campus-protests-immigration-arrest-leqaa-kordia/
1294575390	20260215	202602	2026	2026.1233	USA	NEW YORK	USA								USAGOV	UNITED STATES	USA					GOV			0	020	020	02	1	3.0	2	1	2	-4.02439024390244	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260317000000	https://www.wdbo.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294575391	20260215	202602	2026	2026.1233	USA	NEW YORK	USA								USAGOV	UNITED STATES	USA					GOV			0	020	020	02	1	3.0	2	1	2	-2.92682926829269	1	West Bank	WE	WE		31.666667	35.25	WE	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260317000000	https://www.pasadenastarnews.com/2026/03/16/campus-protests-immigration-arrest-leqaa-kordia/
1294575392	20260215	202602	2026	2026.1233	USA	NEW YORK	USA								USAGOV	UNITED STATES	USA					GOV			0	040	040	04	1	1.0	2	1	2	-4.02439024390244	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260317000000	https://www.wdbo.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294575393	20260215	202602	2026	2026.1233	USA	NEW YORK	USA								USAGOV	UNITED STATES	USA					GOV			0	040	040	04	1	1.0	2	1	2	-2.92682926829269	1	West Bank	WE	WE		31.666667	35.25	WE	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260317000000	https://www.pasadenastarnews.com/2026/03/16/campus-protests-immigration-arrest-leqaa-kordia/
1294575394	20260215	202602	2026	2026.1233	USA	NEW YORK	USA								USAGOV	UNITED STATES	USA					GOV			0	084	084	08	2	7.0	2	1	2	-4.02439024390244	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260317000000	https://www.wdbo.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294575395	20260215	202602	2026	2026.1233	USA	NEW YORK	USA								USAGOV	UNITED STATES	USA					GOV			0	084	084	08	2	7.0	2	1	2	-2.92682926829269	1	West Bank	WE	WE		31.666667	35.25	WE	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260317000000	https://www.pasadenastarnews.com/2026/03/16/campus-protests-immigration-arrest-leqaa-kordia/
1294575396	20260215	202602	2026	2026.1233	USAGOV	NEW YORK CITY	USA					GOV			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	9	2	9	-3.65853658536586	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260317000000	https://www.wdbo.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294575397	20260215	202602	2026	2026.1233	USAGOV	NEW YORK CITY	USA					GOV			USA	NEW YORK CITY	USA								0	020	020	02	1	3.0	9	2	9	-3.65853658536586	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20260317000000	https://www.wdbo.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294575398	20260215	202602	2026	2026.1233	USAGOV	UNITED STATES	USA					GOV			USA	NEW YORK	USA								0	040	040	04	1	1.0	2	1	2	-4.02439024390244	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260317000000	https://www.wdbo.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294575399	20260215	202602	2026	2026.1233	USAGOV	UNITED STATES	USA					GOV			USA	NEW YORK	USA								0	040	040	04	1	1.0	2	1	2	-2.92682926829269	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	West Bank	WE	WE		31.666667	35.25	WE	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260317000000	https://www.pasadenastarnews.com/2026/03/16/campus-protests-immigration-arrest-leqaa-kordia/
1294575400	20260215	202602	2026	2026.1233	USAGOV	NEW YORK CITY	USA					GOV			USA	NEW YORK CITY	USA								0	084	084	08	2	7.0	4	1	4	-4.02439024390244	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260317000000	https://www.wdbo.com/news/last-protester/P2SSZDNRBI3UPGO7NLROEIF2XM/
1294575401	20260310	202603	2026	2026.1918	EDU	SCHOOL						EDU													1	160	160	16	4	-4.0	40	2	20	-0.56980056980057	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20260317000000	https://www.tenterfieldstar.com.au/story/9200588/teachers-set-to-strike-after-rejecting-pay-offer/
1294575402	20260310	202603	2026	2026.1918	GOV	ADMINISTRATION						GOV													1	111	111	11	3	-2.0	6	1	6	-5.88235294117647	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20260317000000	https://hanfordsentinel.com/news/national/trump-administrations-dismantling-of-boulder-s-national-center-for-atmospheric-research-is-illegal-universities-allege/article_a8585cf3-e2c8-53b9-a66f-a1d2b7f9dfc7.html
1294575403	20260310	202603	2026	2026.1918	ISR	ISRAEL	ISR								GOV	AUTHORITIES						GOV			1	013	013	01	1	0.4	4	1	4	-4.79166666666667	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260317000000	https://www.cbsnews.com/news/911-caller-temple-israel-attack-michigan-dearborn-heights-police/
1294575404	20260310	202603	2026	2026.1918	ISR	ISRAEL	ISR								GOV	AUTHORITIES						GOV			1	013	013	01	1	0.4	1	1	1	-4.79166666666667	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260317000000	https://www.cbsnews.com/news/911-caller-temple-israel-attack-michigan-dearborn-heights-police/
1294575405	20260310	202603	2026	2026.1918	ISR	ISRAEL	ISR								GOV	AUTHORITIES						GOV			1	013	013	01	1	0.4	3	1	3	-4.79166666666667	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20260317000000	https://www.cbsnews.com/news/911-caller-temple-israel-attack-michigan-dearborn-heights-police/
1294575406	20260310	202603	2026	2026.1918	ISR	ISRAEL	ISR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-4.79166666666667	1	Israel	IS	IS		31.5	34.75	IS	3	Detroit, Michigan, United States	US	USMI	MI163	42.3314	-83.0458	1617959	1	Israel	IS	IS		31.5	34.75	IS	20260317000000	https://www.cbsnews.com/news/911-caller-temple-israel-attack-michigan-dearborn-heights-police/
1294575407	20260310	202603	2026	2026.1918	LEG	LEGISLATOR						LEG			HLH	PHYSICIAN						HLH			1	014	014	01	1	0.0	10	1	10	-0.55658627087198	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20260317000000	https://www.beckersasc.com/asc-news/a-big-month-for-asc-policy-5-notes/
1294575408	20260310	202603	2026	2026.1918	UAF	TERRORIST GROUP						UAF			JEW	JEWISH				JEW					1	190	190	19	4	-10.0	48	1	48	-7.77385159010601	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20260317000000	https://veropatriot.iheart.com/content/2026-03-16-new-terrorist-group-with-ties-to-iran-launched-four-attacks-across-europe/
1294575409	20260310	202603	2026	2026.1918	UAF	TERRORIST GROUP						UAF			JEW	JEWISH				JEW					1	190	190	19	4	-10.0	12	1	12	-7.77385159010601	1	Iran	IR	IR		32	53	IR	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20260317000000	https://veropatriot.iheart.com/content/2026-03-16-new-terrorist-group-with-ties-to-iran-launched-four-attacks-across-europe/
1294575410	20260310	202603	2026	2026.1918	USA	IDAHO	USA								COP	POLICE						COP			1	084	084	08	2	7.0	10	1	10	-8.54700854700854	3	Bannock County, Idaho, United States	US	USID	ID005	42.6507	-112.212	395091	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20260317000000	https://localnews8.com/news/2026/03/16/mccammon-man-killed-in-motorcycle-crash-on-i-15/
1294575411	20260310	202603	2026	2026.1918	USA	UNITED STATES	USA								GOV	ADMINISTRATION						GOV			1	111	111	11	3	-2.0	4	1	4	-5.88235294117647	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20260317000000	https://hanfordsentinel.com/news/national/trump-administrations-dismantling-of-boulder-s-national-center-for-atmospheric-research-is-illegal-universities-allege/article_a8585cf3-e2c8-53b9-a66f-a1d2b7f9dfc7.html
1294575412	20260316	202603	2026	2026.2082	ISR	ISRAELI	ISR								LBN	LEBANON	LBN								0	190	190	19	4	-10.0	2	1	2	-4.32098765432099	4	Jbeil, Mont-Liban, Lebanon	LE	LE05	18810	34.1252	35.7991	-805164	1	Israel	IS	IS		31.5	34.75	IS	4	Jbeil, Mont-Liban, Lebanon	LE	LE05	18810	34.1252	35.7991	-805164	20260317000000	https://www.gdnonline.com:443/Details/1378831
1294575413	20260316	202603	2026	2026.2082	ISR	ISRAELI	ISR								LBN	LEBANON	LBN								0	190	190	19	4	-10.0	8	1	8	-4.32098765432099	1	Israel	IS	IS		31.5	34.75	IS	4	Jbeil, Mont-Liban, Lebanon	LE	LE05	18810	34.1252	35.7991	-805164	1	Israel	IS	IS		31.5	34.75	IS	20260317000000	https://www.gdnonline.com:443/Details/1378831
1294575414	20260316	202603	2026	2026.2082	LBN	LEBANON	LBN								ISR	ISRAELI	ISR								0	190	190	19	4	-10.0	8	1	8	-4.32098765432099	4	Jbeil, Mont-Liban, Lebanon	LE	LE05	18810	34.1252	35.7991	-805164	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260317000000	https://www.gdnonline.com:443/Details/1378831
1294575415	20260316	202603	2026	2026.2082	LBN	LEBANON	LBN								ISR	ISRAELI	ISR								0	190	190	19	4	-10.0	2	1	2	-4.32098765432099	1	Israel	IS	IS		31.5	34.75	IS	4	Jbeil, Mont-Liban, Lebanon	LE	LE05	18810	34.1252	35.7991	-805164	4	Jbeil, Mont-Liban, Lebanon	LE	LE05	18810	34.1252	35.7991	-805164	20260317000000	https://www.gdnonline.com:443/Details/1378831
1294575416	20260317	202603	2026	2026.2110											AFG	AFGHANISTAN	AFG								0	010	010	01	1	0.0	12	3	12	-5.91611479028697	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20260317000000	https://www.wntxradio.com/syndicated-article/?id=1661561
1294575417	20260317	202603	2026	2026.2110											AFG	AFGHANISTAN	AFG								1	020	020	02	1	3.0	2	1	2	-1.12704918032787	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20260317000000	https://localnews8.com/news/national-world/cnn-world/2026/03/16/us-allies-balk-at-trumps-appeal-to-help-secure-strait-of-hormuz-2/
1294575418	20260317	202603	2026	2026.2110											AFG	AFGHANISTAN	AFG								1	020	020	02	1	3.0	2	1	2	-1.12704918032787	0								1	Afghanistan	AF	AF		33	66	AF	1	Ukraine	UP	UP		49	32	UP	20260317000000	https://localnews8.com/news/national-world/cnn-world/2026/03/16/us-allies-balk-at-trumps-appeal-to-help-secure-strait-of-hormuz-2/
1294575419	20260317	202603	2026	2026.2110											AFG	AFGHANISTAN	AFG								0	193	193	19	4	-10.0	3	1	3	-10.0938967136151	0								4	Khost, Khowst, Afghanistan	AF	AF37	3616	33.3395	69.9204	-3380945	4	Khost, Khowst, Afghanistan	AF	AF37	3616	33.3395	69.9204	-3380945	20260317000000	https://www.theguardian.com/world/2026/mar/16/afghanistan-accuses-pakistan-of-kabul-hospital-strike-killed
1294575420	20260317	202603	2026	2026.2110											ARE	DUBAI	ARE								1	042	042	04	1	1.9	10	1	10	-4.90693739424704	0								4	Kharg, Bushehr, Iran	IR	IR22	40962	29.25	50.3286	-3067896	4	Kharg, Bushehr, Iran	IR	IR22	40962	29.25	50.3286	-3067896	20260317000000	https://www.oann.com/newsroom/fuel-tank-fire-near-dubai-international-airport-drone-related-incident/
1294575421	20260317	202603	2026	2026.2110											ARE	DUBAI	ARE								1	195	195	19	4	-10.0	10	1	10	-4.90693739424704	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20260317000000	https://www.oann.com/newsroom/fuel-tank-fire-near-dubai-international-airport-drone-related-incident/
1294575422	20260317	202603	2026	2026.2110											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	6	1	6	0.8177570093458	0								4	Banksia, New South Wales, Australia	AS	AS02	5075	-33.9458	151.142	397881	4	Banksia, New South Wales, Australia	AS	AS02	5075	-33.9458	151.142	397881	20260317000000	https://www.abc.net.au/news/2026-03-17/cheaper-and-cleaner-copper-technology-potential-mount-isa/106450892
1294575423	20260317	202603	2026	2026.2110											AUS	AUSTRALIAN	AUS								0	020	020	02	1	3.0	20	2	20	-1.15131578947368	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260317000000	https://www.narrominenewsonline.com.au/story/9200547/us-has-not-asked-australia-to-send-navy-to-middle-east/
