1294466377	20260309	202603	2026	2026.1890	BUS	COMPANY						BUS			GBR	WALES	GBR								0	036	036	03	1	4.0	7	1	7	5.27950310559006	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	20260316120000	https://www.hellomagazine.com/royalty/889678/kate-middleton-breaks-tradition-unexpected-mothers-day-message/
1294466378	20260309	202603	2026	2026.1890	BUS	COMPANY						BUS			GOV	PRINCE						GOV			0	036	036	03	1	4.0	1	1	1	5.27950310559006	4	Bermondsey, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.066667	-2589739	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	20260316120000	https://www.hellomagazine.com/royalty/889678/kate-middleton-breaks-tradition-unexpected-mothers-day-message/
1294466379	20260309	202603	2026	2026.1890	BUS	COMPANY						BUS			GOV	PRINCE						GOV			0	036	036	03	1	4.0	7	1	7	5.27950310559006	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	20260316120000	https://www.hellomagazine.com/royalty/889678/kate-middleton-breaks-tradition-unexpected-mothers-day-message/
1294466380	20260309	202603	2026	2026.1890	GBR	WALES	GBR								BUS	COMPANY						BUS			0	036	036	03	1	4.0	1	1	1	5.27950310559006	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Bermondsey, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.066667	-2589739	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	20260316120000	https://www.hellomagazine.com/royalty/889678/kate-middleton-breaks-tradition-unexpected-mothers-day-message/
1294466381	20260309	202603	2026	2026.1890	GBR	WALES	GBR								BUS	COMPANY						BUS			0	036	036	03	1	4.0	7	1	7	5.27950310559006	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	20260316120000	https://www.hellomagazine.com/royalty/889678/kate-middleton-breaks-tradition-unexpected-mothers-day-message/
1294466382	20260309	202603	2026	2026.1890	GOV	MINIST						GOV			BEL	BELGIUM	BEL								1	090	090	09	2	-2.0	4	1	4	1.47058823529411	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20260316120000	https://www.retaildetail.eu/news/food/albert-heijns-25-free-promotion-was-conducted-in-accordance-with-the-rules/
1294466383	20260309	202603	2026	2026.1890	GOV	PRINCE						GOV			BUS	COMPANY						BUS			0	036	036	03	1	4.0	1	1	1	5.27950310559006	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Bermondsey, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.066667	-2589739	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	20260316120000	https://www.hellomagazine.com/royalty/889678/kate-middleton-breaks-tradition-unexpected-mothers-day-message/
1294466384	20260309	202603	2026	2026.1890	GOV	PRINCE						GOV			BUS	COMPANY						BUS			0	036	036	03	1	4.0	7	1	7	5.27950310559006	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	4	Southwark, Southwark, United Kingdom	UK	UKM8	40110	51.5	-0.083333	-2608353	20260316120000	https://www.hellomagazine.com/royalty/889678/kate-middleton-breaks-tradition-unexpected-mothers-day-message/
1294466385	20260309	202603	2026	2026.1890	ITA	ITALY	ITA																		0	190	190	19	4	-10.0	2	1	2	-4.07407407407408	1	Spain	SP	SP		40	-4	SP	0								4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	20260316120000	https://www.euronews.com/2026/03/16/spain-temporarily-relocates-special-forces-from-iraq-over-security-fears
1294466386	20260309	202603	2026	2026.1890	ITA	ITALY	ITA								IRQ	IRAQ	IRQ								0	160	160	16	4	-4.0	1	1	1	-4.07407407407408	4	Shahed, Fars, Iran	IR	IR07	25307	28.5934	52.2295	-3083999	1	Italy	IT	IT		42.833333	12.833333	IT	4	Shahed, Fars, Iran	IR	IR07	25307	28.5934	52.2295	-3083999	20260316120000	https://www.euronews.com/2026/03/16/spain-temporarily-relocates-special-forces-from-iraq-over-security-fears
1294466387	20260309	202603	2026	2026.1890	ITA	ITALY	ITA								IRQ	IRAQ	IRQ								0	160	160	16	4	-4.0	2	1	2	-4.07407407407408	1	Italy	IT	IT		42.833333	12.833333	IT	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	1	Italy	IT	IT		42.833333	12.833333	IT	20260316120000	https://www.euronews.com/2026/03/16/spain-temporarily-relocates-special-forces-from-iraq-over-security-fears
1294466388	20260309	202603	2026	2026.1890	ITA	ITALY	ITA								IRQ	IRAQ	IRQ								0	160	160	16	4	-4.0	5	1	5	-4.07407407407408	1	Spain	SP	SP		40	-4	SP	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	1	Spain	SP	SP		40	-4	SP	20260316120000	https://www.euronews.com/2026/03/16/spain-temporarily-relocates-special-forces-from-iraq-over-security-fears
1294466389	20260309	202603	2026	2026.1890	ITA	ITALY	ITA								IRQ	IRAQ	IRQ								0	190	190	19	4	-10.0	2	1	2	-4.07407407407408	4	Shahed, Fars, Iran	IR	IR07	25307	28.5934	52.2295	-3083999	1	Italy	IT	IT		42.833333	12.833333	IT	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	20260316120000	https://www.euronews.com/2026/03/16/spain-temporarily-relocates-special-forces-from-iraq-over-security-fears
1294466390	20260309	202603	2026	2026.1890	ITA	ITALY	ITA								IRQ	IRAQ	IRQ								0	190	190	19	4	-10.0	4	1	4	-4.07407407407408	1	Italy	IT	IT		42.833333	12.833333	IT	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	20260316120000	https://www.euronews.com/2026/03/16/spain-temporarily-relocates-special-forces-from-iraq-over-security-fears
1294466391	20260309	202603	2026	2026.1890	ITA	ITALY	ITA								IRQ	IRAQ	IRQ								0	190	190	19	4	-10.0	2	1	2	-4.07407407407408	1	Italy	IT	IT		42.833333	12.833333	IT	4	Erbil, Liwa' Irbil, Iraq	IZ	IZ11	123554	36.1926	44.0106	-3106433	1	Italy	IT	IT		42.833333	12.833333	IT	20260316120000	https://www.euronews.com/2026/03/16/spain-temporarily-relocates-special-forces-from-iraq-over-security-fears
1294466392	20260309	202603	2026	2026.1890	USA	UNITED STATES	USA								KOR	SOUTH KOREA	KOR								0	090	090	09	2	-2.0	2	1	2	-1.27186009538951	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20260316120000	https://www.koreaherald.com/article/10695563
1294466393	20260309	202603	2026	2026.1890	USA	UNITED STATES	USA								KOR	SOUTH KOREA	KOR								0	090	090	09	2	-2.0	2	1	2	-1.27186009538951	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20260316120000	https://www.koreaherald.com/article/10695563
1294466394	20260309	202603	2026	2026.1890	USA	A US	USA								RUS	RUSSIAN	RUS								0	120	120	12	3	-4.0	4	1	4	-3.41463414634147	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260316120000	https://www.newkerala.com/news/a/russia-warns-risks-nuclear-non-proliferation-amid-mideast-crisis-915.htm
1294466395	20260309	202603	2026	2026.1890	USA	A US	USA								RUSGOV	RUSSIAN	RUS					GOV			0	120	120	12	3	-4.0	6	1	6	-3.41463414634147	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20260316120000	https://www.newkerala.com/news/a/russia-warns-risks-nuclear-non-proliferation-amid-mideast-crisis-915.htm
1294466396	20260315	202603	2026	2026.2055	PSE	WEST BANK	PSE								PSEGOVHLH	PALESTINIAN	PSE					GOV	HLH		1	193	193	19	4	-10.0	2	1	2	-4.78142076502732	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20260316120000	https://www.thejournal.ie/parents-and-children-shot-west-bank-6986548-Mar2026/
1294466397	20260316	202603	2026	2026.2082											AFR	AFRICA	AFR								1	042	042	04	1	1.9	4	1	4	1.25944584382871	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260316120000	https://isthmus.com/arts/isthmus-madison-picks-march-16-to-19-2026/
1294466398	20260316	202603	2026	2026.2082											AUS	MURRAY	AUS								0	042	042	04	1	1.9	3	1	3	2.80521532990913	0								3	Finger Lakes, New York, United States	US	USNY		42.8334	-77	971953	3	Finger Lakes, New York, United States	US	USNY		42.8334	-77	971953	20260316120000	https://www.thedrinksbusiness.com/2026/03/in-from-the-cold/
1294466399	20260316	202603	2026	2026.2082											BEL	BELGIUM	BEL								1	040	040	04	1	1.0	5	1	5	6.11620795107034	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20260316120000	https://ianslive.in/india-and-belgium-have-agreed-to-establish-strategic-dialogue-eam-jaishankar--20260316164215
1294466400	20260316	202603	2026	2026.2082											BGR	BULGARIA	BGR								1	036	036	03	1	4.0	10	1	10	-1.04166666666667	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20260316120000	https://www.novinite.com/articles/237509/67+of+Young+Bulgarian+Men+Are+Single
1294466401	20260316	202603	2026	2026.2082											BGR	BULGARIA	BGR								1	046	046	04	1	7.0	4	1	4	-1.04166666666667	0								1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20260316120000	https://www.novinite.com/articles/237509/67+of+Young+Bulgarian+Men+Are+Single
1294466402	20260316	202603	2026	2026.2082											BUS	BOSS						BUS			0	020	020	02	1	3.0	10	1	10	-1.5311510031679	0								3	Racine Public Library, Wisconsin, United States	US	USWI		42.7259	-87.7823	1850988	3	Racine Public Library, Wisconsin, United States	US	USWI		42.7259	-87.7823	1850988	20260316120000	https://www.wpr.org/news/racine-hub-participatory-defense
1294466403	20260316	202603	2026	2026.2082											BUS	BUSINESS						BUS			0	025	025	02	1	-0.3	6	1	6	-3.57698289269051	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20260316120000	https://www.virginislandsdailynews.com/news/judge-prohibits-mcclafferty-businesses-posting-online-about-case-warns-of-gag-order/article_25abda5b-5be1-4b69-917e-7e05ea647005.html
1294466404	20260316	202603	2026	2026.2082											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	10	1	10	5.74052812858783	0								4	Sambalpur, Orissa, India	IN	IN21	17819	21.45	83.9667	-2110061	4	Sambalpur, Orissa, India	IN	IN21	17819	21.45	83.9667	-2110061	20260316120000	https://retail.economictimes.indiatimes.com/news/from-pilot-to-plant-floor-industrial-ai-moves-from-boardroom-to-assembly-line/129606242
1294466405	20260316	202603	2026	2026.2082											BUS	PRODUCER						BUS			0	043	043	04	1	2.8	5	1	5	1.76236498010233	0								4	Pradal, RhôAlpes, France	FR	FRB9	16327	44.8587	4.22946	-1459780	4	Pradal, RhôAlpes, France	FR	FRB9	16327	44.8587	4.22946	-1459780	20260316120000	https://www.thedrinksbusiness.com/2026/03/wine-is-the-third-character-in-the-series-sebastien-pradal-on-shaping-drops-of-god/
1294466406	20260316	202603	2026	2026.2082											BUS	INDUSTRY						BUS			0	043	043	04	1	2.8	10	1	10	0.18281535648995	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20260316120000	https://timesofindia.indiatimes.com/entertainment/tamil/movies/news/tamil-film-producers-council-announces-new-industry-rules-demands-priority-for-films-over-web-series/articleshow/129608316.cms
1294466407	20260316	202603	2026	2026.2082											BUS	COMPANY						BUS			1	043	043	04	1	2.8	10	1	10	2.47116968698518	0								3	Tonopah, Nevada, United States	US	USNV	NV023	38.0672	-117.23	845985	3	Tonopah, Nevada, United States	US	USNV	NV023	38.0672	-117.23	845985	20260316120000	http://www.torontotelegraph.com/news/278920816/electric-metals-usa-limited-announces-agreement-to-sell-non-core-nevada-silver-assets
1294466408	20260316	202603	2026	2026.2082											BUS	PRODUCER						BUS			0	043	043	04	1	2.8	5	1	5	5.16717325227961	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20260316120000	https://www.newsday.co.zw/editorials/article/200052718/consumers-deserve-protection-not-exploitation
1294466409	20260316	202603	2026	2026.2082											CAN	CANADA	CAN								1	020	020	02	1	3.0	10	1	10	8.02469135802469	0								4	Cranbrook, British Columbia, Canada	CA	CA02	12549	49.5167	-115.767	-563126	4	Cranbrook, British Columbia, Canada	CA	CA02	12549	49.5167	-115.767	-563126	20260316120000	https://www.itsnicethat.com/articles/christopher-mcholm-art-discover-160326
1294466410	20260316	202603	2026	2026.2082											CAN	CANADA	CAN								1	130	130	13	3	-4.4	10	1	10	1.0752688172043	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20260316120000	https://www.manilatimes.net/2026/03/16/tmt-newswire/globenewswire/repeat-media-advisory-concerned-residents-mount-protests-outside-liberal-mp-offices-nationwide-for-action-against-the-threat-of-us-private-health-care/2300636
1294466411	20260316	202603	2026	2026.2082											CHN	CHINA	CHN								1	190	190	19	4	-10.0	1	1	1	-6.20689655172414	0								4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	20260316120000	https://thenorthlines.com/salman-khans-battle-of-galwan-renamed-maatrubhumi/
1294466412	20260316	202603	2026	2026.2082											CHN	CHINA	CHN								1	190	190	19	4	-10.0	1	1	1	-6.20689655172414	0								1	China	CH	CH		35	105	CH	4	Ladakh, Jammu and Kashmir, India	IN	IN12	72785	34.5	77.5	-2102224	20260316120000	https://thenorthlines.com/salman-khans-battle-of-galwan-renamed-maatrubhumi/
1294466413	20260316	202603	2026	2026.2082											CHRCTH	CATHOLIC PRIEST				CHR	CTH				0	130	130	13	3	-4.4	6	1	6	-4.06147091108672	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20260316120000	https://www.aol.co.uk/articles/trump-ally-peter-thiel-brings-112943842.html
1294466414	20260316	202603	2026	2026.2082											COP	PRISON						COP			1	173	173	17	4	-5.0	3	1	3	-11.358024691358	0								5	Western Equatoria State, Wilayat Gharb al Istiwa'iyah, South Sudan	OD	OD10	37144	5.4	28.4	315410	5	Western Equatoria State, Wilayat Gharb al Istiwa'iyah, South Sudan	OD	OD10	37144	5.4	28.4	315410	20260316120000	https://www.radiotamazuj.org/en/news/article/ex-ezo-commissioner-five-others-jailed-for-killing-suspected-sorcerers
1294466415	20260316	202603	2026	2026.2082											COP	SECURITY FORCE						COP			0	190	190	19	4	-10.0	3	1	3	-4.12087912087912	0								4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	4	Jalisco, Baja California, Mexico	MX	MX02	19586	32.5175	-115.235	-1661292	20260316120000	https://www.cbsnews.com/news/mexico-arrests-suspect-el-mencho-deadly-capture/
1294466416	20260316	202603	2026	2026.2082											COP	POLICE						COP			0	190	190	19	4	-10.0	16	1	10	-0.46620046620047	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20260316120000	https://www.kvue.com/article/news/local/north-texas-family-seeks-answers-dog-shot-killed/287-cd2fb41d-f01f-42a1-9965-2a8d79fa24cd
1294466417	20260316	202603	2026	2026.2082											CRM	CRIMINAL						CRM			1	020	020	02	1	3.0	5	1	5	-1.5311510031679	0								3	Racine County, Wisconsin, United States	US	USWI		42.7495	-88.0751	1581111	3	Racine County, Wisconsin, United States	US	USWI		42.7495	-88.0751	1581111	20260316120000	https://www.wpr.org/news/racine-hub-participatory-defense
1294466418	20260316	202603	2026	2026.2082											CRM	KIDNAPPER						CRM			0	138	138	13	3	-7.0	5	1	5	-6.55737704918033	0								0								0								20260316120000	https://www.thenews.com.pk/latest/1395860-savannah-guthrie-furious-over-false-claims-after-mom-nancy-abduction
1294466419	20260316	202603	2026	2026.2082											CVL	CIVILIAN						CVL			0	012	012	01	1	-0.4	2	1	2	-4.65116279069768	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20260316120000	https://www.cbc.ca/news/world/carney-canada-iran-oil-blockade-starmer-uk-9.7130065
1294466420	20260316	202603	2026	2026.2082											CVL	CIVILIAN						CVL			0	012	012	01	1	-0.4	2	1	2	-4.65116279069768	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	1	Israel	IS	IS		31.5	34.75	IS	20260316120000	https://www.cbc.ca/news/world/carney-canada-iran-oil-blockade-starmer-uk-9.7130065
1294466421	20260316	202603	2026	2026.2082											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	8	1	8	9.52380952380952	0								4	Fair Isle, Shetland Islands, United Kingdom	UK	UKW3	40175	59.5333	-1.65	-2595874	4	Fair Isle, Shetland Islands, United Kingdom	UK	UKW3	40175	59.5333	-1.65	-2595874	20260316120000	https://www.heraldscotland.com/news/25939281.rare-opportunity-live-work-remote-scottish-island/
1294466422	20260316	202603	2026	2026.2082											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	1.20481927710844	0								4	Yuanqiao, Jiangsu, China	CH	CH04	13155	32.7385	120.248	10864918	4	Yuanqiao, Jiangsu, China	CH	CH04	13155	32.7385	120.248	10864918	20260316120000	https://english.news.cn/20260316/95c62844f57048bf9574a547b1914214/c.html
1294466423	20260316	202603	2026	2026.2082											CVL	POPULATION						CVL			1	051	051	05	1	3.4	10	1	10	2.51141552511416	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20260316120000	https://www.newkerala.com/news/a/environment-ministry-submits-biodiversity-report-under-kunming-montreal-framework-187.htm
1294466424	20260316	202603	2026	2026.2082											CVL	CIVILIAN						CVL			1	190	190	19	4	-10.0	1	1	1	-12.2641509433962	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20260316120000	https://radiofreesyria.com/iran-strikes-uae-infrastructure-as-gulf-leaders-warn-of-wider-regional-war/
1294466425	20260316	202603	2026	2026.2082											CVL	VILLAGE						CVL			1	192	192	19	4	-9.5	2	1	2	-2.69360269360269	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20260316120000	https://www.clickorlando.com/weather/2026/03/16/weather-alert-day-monday-as-strong-cold-front-targets-central-florida/
1294466426	20260316	202603	2026	2026.2082											DEU	GERMANY	DEU								0	112	112	11	3	-2.0	2	1	2	-3.24357405140758	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20260316120000	https://naharnet.com/stories/en/318980-trump-calls-for-help-to-reopen-hormuz-strait-as-iran-strikes-gulf-countries
1294466427	20260316	202603	2026	2026.2082											EDU	UNIVERSITY						EDU			1	040	040	04	1	1.0	2	1	2	0.970873786407769	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20260316120000	https://timesofindia.indiatimes.com/india/political-science-conclave-2026-experts-policy-makers-gather-to-discuss-indias-political-thought-and-public-life/articleshow/129608035.cms
