1296532493	20250328	202503	2025	2025.2411											DEU	GERMAN	DEU								0	130	130	13	3	-4.4	5	1	5	-6.06060606060606	0								4	Marxloh, Nordrhein-Westfalen, Germany	GM	GM07	40698	51.5167	6.76667	-1823768	4	Marxloh, Nordrhein-Westfalen, Germany	GM	GM07	40698	51.5167	6.76667	-1823768	20260328120000	https://www.zerohedge.com/geopolitical/european-conservative-lawmakers-warn-no-go-zones-tied-mass-immigration-and
1296532494	20250328	202503	2025	2025.2411											GOV	TEXTILES MINIST						GOV			1	120	120	12	3	-4.0	2	1	2	-1.96850393700788	0								4	Ponmudi, Kerala, India	IN	IN13	17709	8.73333	77.0667	-2108173	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20260328120000	https://www.thehindu.com/elections/tamil-nadu-assembly/no-seats-for-dmk-regulars-ponmudi-r-gandhi-mano-thangaraj-and-kayalvizhi-selvaraj/article70796094.ece
1296532495	20250328	202503	2025	2025.2411											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	4	1	4	-4.35347628330084	0								3	Anne Arundel County, Maryland, United States	US	USMD		39.0001	-76.6164	1710958	3	Anne Arundel County, Maryland, United States	US	USMD		39.0001	-76.6164	1710958	20260328120000	https://www.somdnews.com/news/state/preserving-hair-and-dignity-maryland-seeks-to-make-scalp-cooling-more-accessible-for-cancer-patients/article_2f59cea5-1273-4b2e-a11d-07a40e5d4f31.html
1296532496	20250328	202503	2025	2025.2411	CVL	RESIDENTS						CVL													0	071	071	07	2	7.4	2	1	2	-0.78003120124805	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20260328120000	https://www.dallasnews.com/news/politics/2026/03/28/libraries-roads-and-city-hall-heres-what-came-up-in-dallas-budget-town-halls/
1296532497	20250328	202503	2025	2025.2411	CVL	RESIDENTS						CVL													0	071	071	07	2	7.4	8	1	8	-0.78003120124805	2	Alaska, United States	US	USAK		61.385	-152.268	AK	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	20260328120000	https://www.dallasnews.com/news/politics/2026/03/28/libraries-roads-and-city-hall-heres-what-came-up-in-dallas-budget-town-halls/
1296532498	20250328	202503	2025	2025.2411	GOV	CABINET						GOV													1	0831	083	08	2	5.0	6	1	6	-1.96850393700788	4	Alangulam, Tamil Nadu, India	IN	IN25	17884	8.86667	77.5	-2088446	0								4	Alangulam, Tamil Nadu, India	IN	IN25	17884	8.86667	77.5	-2088446	20260328120000	https://www.thehindu.com/elections/tamil-nadu-assembly/no-seats-for-dmk-regulars-ponmudi-r-gandhi-mano-thangaraj-and-kayalvizhi-selvaraj/article70796094.ece
1296532499	20250328	202503	2025	2025.2411	GOV	CABINET						GOV			mnnGOV	MANO			mnn			GOV			1	0831	083	08	2	5.0	1	1	1	-1.96850393700788	4	Alangulam, Tamil Nadu, India	IN	IN25	17884	8.86667	77.5	-2088446	4	Alangulam, Tamil Nadu, India	IN	IN25	17884	8.86667	77.5	-2088446	4	Alangulam, Tamil Nadu, India	IN	IN25	17884	8.86667	77.5	-2088446	20260328120000	https://www.thehindu.com/elections/tamil-nadu-assembly/no-seats-for-dmk-regulars-ponmudi-r-gandhi-mano-thangaraj-and-kayalvizhi-selvaraj/article70796094.ece
1296532500	20250328	202503	2025	2025.2411	IND	TAMIL NADU	IND								GOV	CABINET						GOV			1	120	120	12	3	-4.0	1	1	1	-1.96850393700788	4	Ponmudi, Kerala, India	IN	IN13	17709	8.73333	77.0667	-2108173	4	Ponmudi, Kerala, India	IN	IN13	17709	8.73333	77.0667	-2108173	4	Ponmudi, Kerala, India	IN	IN13	17709	8.73333	77.0667	-2108173	20260328120000	https://www.thehindu.com/elections/tamil-nadu-assembly/no-seats-for-dmk-regulars-ponmudi-r-gandhi-mano-thangaraj-and-kayalvizhi-selvaraj/article70796094.ece
1296532501	20250328	202503	2025	2025.2411	IND	TAMIL NADU	IND								GOV	TEXTILES MINIST						GOV			1	120	120	12	3	-4.0	1	1	1	-1.96850393700788	4	Ponmudi, Kerala, India	IN	IN13	17709	8.73333	77.0667	-2108173	4	Ranipet, Tamil Nadu, India	IN	IN25	70254	12.9333	79.3333	-2109143	4	Ponmudi, Kerala, India	IN	IN13	17709	8.73333	77.0667	-2108173	20260328120000	https://www.thehindu.com/elections/tamil-nadu-assembly/no-seats-for-dmk-regulars-ponmudi-r-gandhi-mano-thangaraj-and-kayalvizhi-selvaraj/article70796094.ece
1296532502	20250328	202503	2025	2025.2411	IND	TAMIL NADU	IND								GOV	CABINET						GOV			1	120	120	12	3	-4.0	1	1	1	-1.96850393700788	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Ponmudi, Kerala, India	IN	IN13	17709	8.73333	77.0667	-2108173	4	Ponmudi, Kerala, India	IN	IN13	17709	8.73333	77.0667	-2108173	20260328120000	https://www.thehindu.com/elections/tamil-nadu-assembly/no-seats-for-dmk-regulars-ponmudi-r-gandhi-mano-thangaraj-and-kayalvizhi-selvaraj/article70796094.ece
1296532503	20250328	202503	2025	2025.2411	IND	TAMIL NADU	IND								GOV	TEXTILES MINIST						GOV			1	120	120	12	3	-4.0	1	1	1	-1.96850393700788	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Ponmudi, Kerala, India	IN	IN13	17709	8.73333	77.0667	-2108173	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20260328120000	https://www.thehindu.com/elections/tamil-nadu-assembly/no-seats-for-dmk-regulars-ponmudi-r-gandhi-mano-thangaraj-and-kayalvizhi-selvaraj/article70796094.ece
1296532504	20250328	202503	2025	2025.2411	IND	TAMIL NADU	IND								GOV	TEXTILES MINIST						GOV			1	120	120	12	3	-4.0	1	1	1	-1.96850393700788	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	4	Ranipet, Tamil Nadu, India	IN	IN25	70254	12.9333	79.3333	-2109143	4	Ponmudi, Kerala, India	IN	IN13	17709	8.73333	77.0667	-2108173	20260328120000	https://www.thehindu.com/elections/tamil-nadu-assembly/no-seats-for-dmk-regulars-ponmudi-r-gandhi-mano-thangaraj-and-kayalvizhi-selvaraj/article70796094.ece
1296532505	20250328	202503	2025	2025.2411	USA	UNITED STATES	USA																		0	190	190	19	4	-10.0	4	1	4	-4.35347628330084	3	Anne Arundel County, Maryland, United States	US	USMD	MD003	39.0001	-76.6164	1710958	0								3	Anne Arundel County, Maryland, United States	US	USMD		39.0001	-76.6164	1710958	20260328120000	https://www.somdnews.com/news/state/preserving-hair-and-dignity-maryland-seeks-to-make-scalp-cooling-more-accessible-for-cancer-patients/article_2f59cea5-1273-4b2e-a11d-07a40e5d4f31.html
1296532506	20250328	202503	2025	2025.2411	USAGOV	NASA	USA					GOV													0	036	036	03	1	4.0	6	1	6	-0.1924927815207	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20260328120000	https://www.yahoo.com/news/articles/nasas-giant-moon-rocket-photos-100000495.html
1296532507	20250328	202503	2025	2025.2411	USAGOV	NASA	USA					GOV			CAN	CANADA	CAN								0	036	036	03	1	4.0	4	1	4	-0.1924927815207	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20260328120000	https://www.yahoo.com/news/articles/nasas-giant-moon-rocket-photos-100000495.html
1296532508	20260226	202602	2026	2026.1534	GOV	KING						GOV			JUD	JUDGE						JUD			0	173	173	17	4	-5.0	1	1	1	-8	3	Carlton County, Minnesota, United States	US	USMN	MN017	46.5833	-92.6669	659454	3	Carlton County, Minnesota, United States	US	USMN		46.5833	-92.6669	659454	3	Carlton County, Minnesota, United States	US	USMN		46.5833	-92.6669	659454	20260328120000	https://www.duluthnewstribune.com/news/local/duluth-man-to-be-resentenced-in-2017-murder-as-old-cases-reopened
1296532509	20260226	202602	2026	2026.1534	GOV	KING						GOV			JUD	JUDGE						JUD			0	173	173	17	4	-5.0	5	1	5	-8	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20260328120000	https://www.duluthnewstribune.com/news/local/duluth-man-to-be-resentenced-in-2017-murder-as-old-cases-reopened
1296532510	20260226	202602	2026	2026.1534	JUD	JUDGE						JUD			GOV	KING						GOV			0	112	112	11	3	-2.0	6	1	6	-8	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20260328120000	https://www.duluthnewstribune.com/news/local/duluth-man-to-be-resentenced-in-2017-murder-as-old-cases-reopened
1296532511	20260226	202602	2026	2026.1534	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			0	112	112	11	3	-2.0	2	1	2	-8	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	3	Duluth, Minnesota, United States	US	USMN	MN137	46.7833	-92.1066	661145	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20260328120000	https://www.duluthnewstribune.com/news/local/duluth-man-to-be-resentenced-in-2017-murder-as-old-cases-reopened
1296532512	20260226	202602	2026	2026.1534	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			0	173	173	17	4	-5.0	2	1	2	-8	3	Duluth, Minnesota, United States	US	USMN	MN137	46.7833	-92.1066	661145	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	3	Duluth, Minnesota, United States	US	USMN	MN137	46.7833	-92.1066	661145	20260328120000	https://www.duluthnewstribune.com/news/local/duluth-man-to-be-resentenced-in-2017-murder-as-old-cases-reopened
1296532513	20260226	202602	2026	2026.1534	USAGOV	UNITED STATES	USA					GOV			JUD	JUDGE						JUD			0	173	173	17	4	-5.0	2	1	2	-8	3	Duluth, Minnesota, United States	US	USMN	MN137	46.7833	-92.1066	661145	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	3	Duluth, Minnesota, United States	US	USMN	MN137	46.7833	-92.1066	661145	20260328120000	https://www.duluthnewstribune.com/news/local/duluth-man-to-be-resentenced-in-2017-murder-as-old-cases-reopened
1296532514	20260226	202602	2026	2026.1534	USAJUD	UNITED STATES	USA					JUD			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-8	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	3	Duluth, Minnesota, United States	US	USMN	MN137	46.7833	-92.1066	661145	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20260328120000	https://www.duluthnewstribune.com/news/local/duluth-man-to-be-resentenced-in-2017-murder-as-old-cases-reopened
1296532515	20260321	202603	2026	2026.2219	JOR	JORDAN	JOR								KWT	KUWAIT	KWT								0	190	190	19	4	-10.0	2	1	2	0	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260328120000	https://www.thehindu.com/news/international/zelenskyy-visits-uae-for-talks-on-security-situation/article70796073.ece
1296532516	20260321	202603	2026	2026.2219	JOR	JORDAN	JOR								KWT	KUWAIT	KWT								0	190	190	19	4	-10.0	6	1	6	0	1	Jordan	JO	JO		31	36	JO	1	Kuwait	KU	KU		29.5	47.75	KU	1	Jordan	JO	JO		31	36	JO	20260328120000	https://www.thehindu.com/news/international/zelenskyy-visits-uae-for-talks-on-security-situation/article70796073.ece
1296532517	20260321	202603	2026	2026.2219	JOR	JORDAN	JOR								KWT	KUWAIT	KWT								0	190	190	19	4	-10.0	2	1	2	0	1	Kuwait	KU	KU		29.5	47.75	KU	1	Qatar	QA	QA		25.5	51.25	QA	1	Jordan	JO	JO		31	36	JO	20260328120000	https://www.thehindu.com/news/international/zelenskyy-visits-uae-for-talks-on-security-situation/article70796073.ece
1296532518	20260321	202603	2026	2026.2219	JOR	JORDAN	JOR								QAT	QATAR	QAT								0	190	190	19	4	-10.0	2	1	2	0	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260328120000	https://www.thehindu.com/news/international/zelenskyy-visits-uae-for-talks-on-security-situation/article70796073.ece
1296532519	20260321	202603	2026	2026.2219	JOR	JORDAN	JOR								QAT	QATAR	QAT								0	190	190	19	4	-10.0	6	1	6	0	1	Jordan	JO	JO		31	36	JO	1	Qatar	QA	QA		25.5	51.25	QA	1	Jordan	JO	JO		31	36	JO	20260328120000	https://www.thehindu.com/news/international/zelenskyy-visits-uae-for-talks-on-security-situation/article70796073.ece
1296532520	20260321	202603	2026	2026.2219	JOR	JORDAN	JOR								QAT	QATAR	QAT								0	190	190	19	4	-10.0	2	1	2	0	1	Kuwait	KU	KU		29.5	47.75	KU	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	1	Jordan	JO	JO		31	36	JO	20260328120000	https://www.thehindu.com/news/international/zelenskyy-visits-uae-for-talks-on-security-situation/article70796073.ece
1296532521	20260321	202603	2026	2026.2219	JOR	JORDAN	JOR								SAU	SAUDI ARABIA	SAU								0	190	190	19	4	-10.0	2	1	2	0	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260328120000	https://www.thehindu.com/news/international/zelenskyy-visits-uae-for-talks-on-security-situation/article70796073.ece
1296532522	20260321	202603	2026	2026.2219	JOR	JORDAN	JOR								SAU	SAUDI ARABIA	SAU								0	190	190	19	4	-10.0	6	1	6	0	1	Jordan	JO	JO		31	36	JO	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	1	Jordan	JO	JO		31	36	JO	20260328120000	https://www.thehindu.com/news/international/zelenskyy-visits-uae-for-talks-on-security-situation/article70796073.ece
1296532523	20260321	202603	2026	2026.2219	JOR	JORDAN	JOR								SAU	SAUDI ARABIA	SAU								0	190	190	19	4	-10.0	2	1	2	0	1	Kuwait	KU	KU		29.5	47.75	KU	4	Jeddah, Makkah, Saudi Arabia	SA	SA14	25312	21.5169	39.2192	-3096108	1	Jordan	JO	JO		31	36	JO	20260328120000	https://www.thehindu.com/news/international/zelenskyy-visits-uae-for-talks-on-security-situation/article70796073.ece
1296532524	20260328	202603	2026	2026.2411											ARE	EMIRATI	ARE								1	046	046	04	1	7.0	6	1	6	0	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20260328120000	https://www.thehindu.com/news/international/zelenskyy-visits-uae-for-talks-on-security-situation/article70796073.ece
1296532525	20260328	202603	2026	2026.2411											BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	10	1	10	-1.4336917562724	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20260328120000	https://www.thebeijinger.com/blog/2026/03/27/beijing-news-more-direct-europe-flights-great-wall-defacement
1296532526	20260328	202603	2026	2026.2411											BUS	ENTREPRENEUR						BUS			0	036	036	03	1	4.0	6	1	6	1.17700316885469	0								3	Overland Park, Kansas, United States	US	USKS		38.9822	-94.6708	479210	3	Overland Park, Kansas, United States	US	USKS		38.9822	-94.6708	479210	20260328120000	https://www.kcur.org/arts-life/2026-03-28/kansas-citys-hottest-donut-is-only-available-2-days-a-week-behind-the-rise-of-slow-rise
1296532527	20260328	202603	2026	2026.2411											BUS	ENTREPRENEUR						BUS			0	036	036	03	1	4.0	1	1	1	1.17700316885469	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20260328120000	https://www.kcur.org/arts-life/2026-03-28/kansas-citys-hottest-donut-is-only-available-2-days-a-week-behind-the-rise-of-slow-rise
1296532528	20260328	202603	2026	2026.2411											BUS	BUSINESS						BUS			0	050	050	05	1	3.5	2	1	2	-2.84005979073244	0								3	Farmingdale, New York, United States	US	USNY	NY059	40.7326	-73.4454	949918	3	Farmingdale, New York, United States	US	USNY	NY059	40.7326	-73.4454	949918	20260328120000	https://www.newsday.com/business/suit-window-coverings-home-depot-l8fqr65n
1296532529	20260328	202603	2026	2026.2411											BUS	COMPANY						BUS			0	057	057	05	1	8.0	10	1	10	-1.97628458498023	0								4	Dembi, Oromiya, Ethiopia	ET	ET51	40822	8.03333	36.95	-604036	4	Dembi, Oromiya, Ethiopia	ET	ET51	40822	8.03333	36.95	-604036	20260328120000	https://www.thereporterethiopia.com/49936/
1296532530	20260328	202603	2026	2026.2411											CHE	SWITZERLAND	CHE								0	060	060	06	2	6.0	1	1	1	-1.97628458498023	0								4	Dembi, Oromiya, Ethiopia	ET	ET51	40822	8.03333	36.95	-604036	4	Dembi, Oromiya, Ethiopia	ET	ET51	40822	8.03333	36.95	-604036	20260328120000	https://www.thereporterethiopia.com/49936/
1296532531	20260328	202603	2026	2026.2411											CHE	SWITZERLAND	CHE								0	060	060	06	2	6.0	2	1	2	-1.97628458498023	0								1	Switzerland	SZ	SZ		47	8	SZ	4	Dembi, Oromiya, Ethiopia	ET	ET51	40822	8.03333	36.95	-604036	20260328120000	https://www.thereporterethiopia.com/49936/
1296532532	20260328	202603	2026	2026.2411											CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-1.4336917562724	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Frankfurt, Brandenburg, Germany	GM	GM11	16538	52.35	14.55	-1771146	20260328120000	https://www.thebeijinger.com/blog/2026/03/27/beijing-news-more-direct-europe-flights-great-wall-defacement
1296532533	20260328	202603	2026	2026.2411											CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	-1.4336917562724	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20260328120000	https://www.thebeijinger.com/blog/2026/03/27/beijing-news-more-direct-europe-flights-great-wall-defacement
1296532534	20260328	202603	2026	2026.2411											CHN	BEIJING	CHN								1	046	046	04	1	7.0	10	1	10	6.71641791044776	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20260328120000	http://en.ce.cn/main/latest/202603/t20260328_2863790.shtml
1296532535	20260328	202603	2026	2026.2411											CHN	CHINA	CHN								0	051	051	05	1	3.4	2	1	2	1.87424425634825	0								4	Long Island, Shandong, China	CH	CH25	13226	36.4214	120.97	-1928533	4	Long Island, Shandong, China	CH	CH25	13226	36.4214	120.97	-1928533	20260328120000	https://www.newsday.com/long-island/li-life/long-island-step-grandparents-ka9x0pqq
